RESULTS_OUTCOME_ANAL_GRP_ID|RESULTS_OUTCOME_ANALYSIS_ID|ARM_GROUP_ID
30241|14843|549041
30242|14844|612852
30243|14845|612852
30244|15011|612852
30245|15012|612852
30246|15013|614971
30247|15014|614971
30248|15015|614971
30249|15016|614971
30250|15017|595448
31175|16830|449960
31176|16828|447293
31597|18868|581843
31598|18869|581843
31599|18870|581843
31600|18871|577353
31601|18873|577353
31602|18875|577353
31603|18877|577353
31604|18879|577353
31605|18881|577353
31606|18872|577905
31607|18874|577905
31608|18876|577905
31609|18878|577905
31610|18880|577905
31611|18882|577905
31612|18871|575216
31613|18872|575216
31614|18873|575216
31615|18874|575216
31616|18875|575216
31617|18876|575216
31618|18877|575216
32151|16969|530618
32152|16970|537916
32153|16971|537916
32154|16972|537916
32155|16970|539830
32156|16971|540660
32577|17930|492923
32578|17931|490805
32579|17931|515339
32580|17049|517495
32581|17049|518879
32582|17050|516763
32583|17051|516763
32584|17050|518960
32585|17051|518960
32586|17052|496760
32587|17053|496760
32588|17052|496581
32589|17053|496581
32590|17054|491402
32591|17055|491402
32592|17054|493041
32593|17055|493041
32594|17056|490677
33047|21985|458920
33048|21985|456524
33049|21986|464505
33050|21986|467815
33051|21987|460322
33052|21987|461930
33473|21431|604027
33474|21399|469979
33475|21400|445458
33476|21400|442777
33477|22365|443602
33478|22365|445232
33479|22366|446605
33480|22366|443948
33481|22367|442132
33482|22367|439206
33483|22368|440843
33484|22369|440843
33485|22368|438466
33486|22369|438466
33487|22370|447252
33488|22370|450257
33489|22371|448698
33490|22371|450080
30251|15018|595448
30252|15019|595448
30673|15238|440989
30674|15239|438331
30675|15240|438331
30676|15197|438331
30677|15245|438331
30678|15247|438331
30679|15248|438331
30680|15240|470562
30681|15196|470562
30682|15245|470562
30683|15246|470562
30684|15248|470562
30685|15249|470562
30686|15239|443668
30687|15196|443668
30688|15197|443668
30689|15246|443668
30690|16011|527618
30691|15401|389658
30692|15401|451262
30693|15402|453439
30694|15402|454510
31619|18878|575216
31620|18879|575216
31621|18880|575216
31622|22298|561972
31623|22299|559610
31624|22300|559610
33389|21346|509182
33390|21349|509182
33391|21480|429968
33392|21481|432118
33393|21482|429199
33394|21483|426591
33395|21518|428733
33396|21519|430350
33397|21520|429086
33398|22340|509269
33399|22343|509269
33400|21360|509269
33401|22289|509269
33402|22345|509269
33403|22348|509269
33404|22206|507169
33405|22209|507169
33406|22263|507169
32595|17057|490677
32596|17058|490677
32597|17056|526310
32598|17057|526310
32599|17974|496187
32600|17975|501248
32601|17975|498327
32602|17975|500225
32603|17976|476796
32604|17976|474384
32997|17687|394050
32998|17688|394050
32999|17687|395136
33000|17688|395136
33001|17689|403023
33002|17689|396870
33003|17690|398230
33004|17690|399319
33005|17691|392573
33006|17691|394248
33007|17692|391262
33008|17692|370011
33009|17693|371664
33010|17693|373052
33491|22372|455416
33492|22373|455416
33493|22374|455416
33494|22375|455416
33495|22376|455416
33496|21402|455416
33497|21403|455416
33498|21404|455416
33499|21352|509182
33500|21355|509182
32185|21898|472758
32186|21899|475473
32187|21900|473100
32188|21901|474465
32189|21902|476382
32190|21956|505431
32191|21957|506256
32192|21958|499303
32193|22159|501229
32194|22160|502570
32195|22161|477519
32196|21621|479236
32197|21621|480830
32198|21622|482213
32199|21623|482213
32200|21624|482213
32201|21625|482213
32202|22023|440280
32203|17632|608676
32204|17632|602521
32205|17633|582791
32206|17633|579583
32207|17634|581746
32208|17634|583151
32209|17635|579915
32210|17635|578358
32211|17636|578923
32212|17637|578923
32633|17823|548297
32634|17824|548297
32635|21595|505434
32636|21775|505434
32637|21776|505434
32638|21777|505434
32639|21778|505434
32640|21595|506259
32641|21775|506259
32642|21776|506259
32643|21777|506259
32644|21778|506259
32645|21779|499306
32646|21780|499306
32647|21781|499306
32648|21782|499306
32649|21651|499306
32650|21779|501479
32651|21780|501479
32652|21781|501479
32653|21782|501479
32654|22128|604021
32655|22129|604021
32656|22130|604021
32657|21857|604021
32658|21858|604021
32659|18446|604021
32660|18643|604021
33053|21576|463544
33054|21576|494841
33055|21577|500181
33056|21578|500181
33057|21579|500181
33058|21993|426290
33059|21994|436428
33060|21994|431093
33061|21995|436492
33062|21995|434386
33063|21996|435760
33064|21996|471459
33065|21997|472514
33066|21997|470177
33067|17912|612426
33068|17912|382241
33069|17913|394096
33070|17913|401605
33071|17914|402945
33072|17914|400015
33073|17377|401649
33074|17378|401649
33075|17377|403274
33076|17378|403274
33077|17379|396873
33078|17379|398233
33079|17380|371667
33080|17381|371667
33501|21358|509182
33502|22200|509182
33503|22203|509182
33504|22390|514510
33505|21347|514510
33506|21350|514510
33507|21353|514510
33508|21356|514510
33509|22198|514510
33510|22201|514510
33511|22204|514510
33512|22388|511352
33513|22389|511352
33514|22390|511352
33515|21345|511352
33516|21346|511352
33517|21347|511352
33518|21348|511352
33519|21349|511352
33520|21350|511352
33521|21351|511352
33522|21352|511352
33523|21353|511352
33524|21354|511352
33525|21355|511352
33526|21356|511352
33527|21357|511352
33528|21358|511352
32213|17827|589832
32214|17828|589832
32215|17827|616659
32216|17828|616659
32217|17829|613662
32218|17829|613933
32219|17830|615021
32220|17830|616435
32221|17831|600751
32222|17831|597221
32223|17832|598058
32224|17832|599980
32225|17833|596740
32226|17701|615027
32227|17702|616698
32228|17703|616698
32229|17704|616698
32230|17705|616698
32231|17702|600757
32232|17703|600757
32233|17704|600757
32234|17705|600757
32235|17706|598415
32236|17915|598415
32237|17916|598415
32238|17917|598415
32239|16853|534718
32240|16855|534718
32661|18644|604021
32662|18645|604021
32663|22040|605393
32664|22041|605393
32665|22042|605393
32666|22043|605393
32667|22044|605393
32668|22045|605393
32669|22046|605393
32670|21783|605393
32671|19402|434478
32672|19402|438051
32673|19403|430803
32674|19403|432992
32675|16588|438114
32676|16588|469530
32677|16589|470346
32678|16589|472505
32679|16635|469865
32680|16635|471493
32681|16636|442948
32682|16636|444329
32683|16637|488890
32684|16638|488890
32685|16639|487013
32686|16641|487013
32687|16640|456714
32688|16641|456714
33081|17381|373055
33082|17595|397160
33083|17768|425426
33084|17768|422779
33085|17769|421489
33086|17769|432835
33087|17770|430476
33088|17770|431823
33089|17771|487591
33090|17772|488107
33091|17773|489716
33092|17771|487380
33093|17772|487380
33094|17773|487380
33095|17774|457130
33096|17775|458517
33097|17776|488830
33098|17774|486774
33099|17775|486774
33100|17776|486774
33101|17777|541216
33102|17777|544485
33103|16717|351898
33104|16718|354148
33105|16718|355262
33106|16719|352258
33107|16719|353358
33108|16720|393482
33697|21377|598942
33698|21378|598942
33699|21377|599711
33700|21379|599711
33701|21378|597028
33702|21379|597028
33703|21380|594198
33704|21381|594198
33705|21380|595519
33706|21382|595519
33707|21381|616236
33708|21382|616236
33709|21383|617346
33710|21384|617346
33711|21383|614349
33712|21385|614349
33713|21384|616014
33714|21385|616014
33715|21392|407123
33716|21393|407123
33717|21394|407123
33718|21395|407123
33719|21396|407123
33720|21392|404700
33721|21393|404700
33722|21394|404700
33723|21395|404700
33724|21396|404700
32241|16856|534718
32242|16917|534718
32243|16918|534718
32244|16920|534718
32245|16921|534718
32246|16923|534718
32247|16924|534718
32248|16926|534718
32249|16927|534718
32250|16776|535798
32251|16777|535798
32252|16779|535798
32253|16780|535798
32254|16782|535798
32255|16783|535798
32256|16842|535798
32257|16843|535798
32258|16478|549110
32259|16479|549110
32260|16656|549110
32261|16657|549110
32262|16658|549110
32263|16662|549110
32264|16663|549110
32265|16664|549110
32266|16594|549110
32267|16595|549110
32268|16596|549110
32689|16639|458354
32690|16640|458354
32691|16642|466882
32692|16644|466882
32693|16643|466424
32694|16711|599923
32695|16712|601007
32696|16712|597206
32697|16712|599157
32698|16713|600789
32699|16713|597557
32700|16714|604761
32701|16714|602074
32702|16715|603453
32703|16715|605092
32704|16716|611447
32705|16716|381393
32706|16717|378435
32707|17058|526310
32708|17059|527922
32709|17060|527922
32710|17059|528140
32711|17060|528140
32712|16072|404959
32713|16073|404959
32714|18443|528693
33587|22220|371492
33588|22221|371492
33589|22222|371492
33590|22356|371492
33591|22357|371492
33592|22220|373139
33593|22221|373139
33594|22222|373139
33595|22356|373139
33596|22357|373139
33597|22358|404381
33598|21388|404381
33599|21389|404381
33600|21390|404381
33601|21391|404381
33602|22358|405467
33603|21388|405467
33604|21389|405467
33605|21390|405467
33606|21391|405467
33607|21405|455416
33608|21406|455416
33609|22372|487085
33610|22373|487085
32775|17695|576212
32776|17497|577313
32777|17638|577313
32778|17639|577313
32779|21784|605393
32780|21785|605393
32781|21786|605393
32782|21787|605393
32783|21788|605393
32784|21789|602446
32785|21790|602446
32786|21999|602446
32787|22000|602446
32788|22001|602446
32789|22002|602446
32790|22003|602446
32791|22004|602446
32792|22119|602446
32793|22120|602446
32794|22121|602446
32795|22122|602446
32796|22123|602446
32797|22124|612913
32798|22125|612913
32715|18444|528693
32716|18445|528693
33109|16720|394316
33110|16721|395131
33111|16721|391862
33112|16722|393515
33113|16722|400489
33114|16723|398502
33115|16724|398502
33116|16725|398502
33117|16784|398502
33118|16723|391743
33119|16724|391743
33120|16725|391743
33121|16784|391743
33122|16271|393413
33123|16271|370534
33124|16272|405662
33125|16272|405435
33126|16273|407086
33127|16273|413916
33128|16273|415801
33129|16273|413200
33130|16274|423260
33611|22374|487085
33612|22375|487085
32297|17011|476985
32298|17012|476985
32299|17013|476985
32300|17010|480489
32301|17011|480489
32302|17012|480489
32303|17013|480489
32304|17045|478241
32305|17046|478241
32306|17047|478241
32307|17048|478241
32308|17045|517672
32309|17046|517672
32310|17047|517672
32311|22023|442206
32312|22024|450986
32313|22024|449688
32314|22025|449506
32315|22025|451162
32316|21636|452516
32317|21636|488131
32318|21691|488905
32799|22126|612913
32800|22127|612913
33193|22045|604021
33194|22046|604021
33195|21783|604021
33196|21784|604021
33197|21785|604021
33198|21786|604021
33199|21787|604021
33200|21788|604021
33201|21789|604021
33202|21790|604021
33203|21999|604021
33204|22000|604021
33205|22001|604021
33206|22002|604021
33207|22003|604021
33208|22004|604021
33209|22119|604021
33210|22120|604021
33211|17778|552068
33212|17778|553442
33213|17780|553058
33214|17779|546153
33131|16274|424067
33132|16274|429329
33133|16274|426972
33134|16464|487302
33135|16465|488896
33136|16466|486003
33529|22198|511352
33530|22199|511352
33531|22200|511352
33532|22201|511352
33533|22202|511352
33534|22203|511352
33535|22333|543077
33536|22336|543077
33537|22339|543077
33538|22342|543077
33539|21359|543077
33540|22288|543077
33541|22291|543077
33542|22347|543077
33543|22350|543077
33544|22205|545255
33545|22206|545255
33546|22207|545255
32319|21691|486305
32320|21692|483354
32321|21692|484981
32322|21693|462161
32323|21693|456072
32324|21694|459338
32745|17429|525914
32746|17430|525914
32747|17428|557597
32748|17429|557597
32749|17430|557597
32750|17431|555265
32751|17431|590488
32752|17432|591310
32753|17432|588606
32754|17433|590830
32755|17434|590830
32756|17435|590830
32757|17436|590830
32758|17433|592219
32759|17434|592219
32760|17435|592219
32761|17436|592219
32762|17437|580129
33215|17780|546153
33216|17779|546222
33217|17782|525846
33218|17781|524309
33219|17782|524309
33220|17781|557600
33557|22269|545255
33558|21361|576238
33559|21362|576231
33560|21363|576231
33561|21362|578164
33562|21364|578164
33563|21363|579270
33564|21364|579270
33565|21365|576550
33566|21366|576550
33567|21365|584883
33568|21367|584883
33569|21366|588203
33570|21367|588203
33571|21387|602646
33572|22212|602646
33573|22213|604301
33574|22214|604301
33547|22208|545255
33548|22209|545255
33549|22210|545255
33550|22211|545255
33551|22263|545255
33552|22264|545255
33553|22265|545255
33554|22266|545255
33555|22267|545255
33556|22268|545255
32269|16600|549110
32270|16601|549110
32271|16602|549110
32272|16606|547575
32273|16802|547575
32274|16801|555349
32275|17487|589829
32276|17488|616401
32277|17488|613659
32278|17489|613930
32279|17489|615018
32280|17490|616130
32281|17490|600493
32282|17491|597218
32763|17437|581752
32764|17493|583417
32765|17494|583417
32766|17495|583417
32767|17496|583417
32768|17493|579921
32769|17494|579921
32770|17495|579921
32771|17496|579921
32772|17497|576212
33165|17612|534207
33166|17613|534207
33167|17614|534207
33168|17611|535036
33169|17612|535036
33170|17613|535036
33171|17614|535036
33172|17751|533718
33173|17751|508084
33174|17752|537270
33175|21998|471797
33176|21998|469429
33177|22033|444892
33178|22033|446280
33575|22213|601364
33576|22215|601364
33577|22214|602724
33578|22215|602724
33579|22216|613387
33580|22217|613387
33581|22216|379555
33582|22218|379555
33583|22217|380671
33584|22218|380671
32353|17920|614875
32354|17921|614875
32355|17918|616841
32356|17919|616841
32357|17920|616841
32358|17921|616841
32359|17922|603194
32360|17922|604551
32361|17923|601623
32362|17923|612432
32363|17924|378171
32364|17924|379239
32365|17925|352780
32366|17925|358442
32283|17491|598055
32284|17492|599977
32285|17492|596737
32286|17005|505698
32287|17005|499044
32288|17006|500929
32289|17007|500929
32290|17008|500929
32291|17009|500929
32292|17006|506312
32293|17007|506312
32294|17008|506312
32295|17009|506312
32296|17010|476985
32717|21959|528693
32718|21960|528693
32719|21961|528693
32720|18439|529812
32721|18440|529812
32722|18441|529812
32723|18442|529812
32724|18443|529812
32725|18444|529812
32726|18445|529812
33179|22034|443032
33180|22034|444408
33181|22035|531755
33182|22036|531755
33183|22037|531755
33184|22038|537118
33185|22038|538516
33186|22039|539607
33187|22039|540998
33188|22040|604021
33189|22041|604021
33190|22042|604021
33191|22043|604021
33192|22044|604021
33613|22376|487085
33614|21402|487085
33615|21403|487085
33616|21404|487085
33617|21405|487085
33618|21406|487085
33619|21407|488680
33620|21407|489200
33621|21408|482268
33622|21408|484159
32367|17926|359270
32368|17926|360343
32369|17982|357411
32370|17982|394059
32371|17983|395145
32372|17983|391616
32373|17984|393001
32374|17984|394102
32375|17985|401873
32376|17593|401873
32377|17986|403237
32378|17593|403237
32379|17985|400021
32380|17986|400021
32801|22128|612913
32802|22129|612913
32803|22130|612913
32804|21857|612913
32805|21858|612913
32806|18446|612913
32807|18643|612913
32808|18644|612913
32809|18645|612913
32810|18646|378980
32727|21959|529812
32728|21960|529812
32729|21961|529812
32730|21962|531749
32731|21962|538763
32732|21963|540403
32733|21964|540403
32734|21965|540403
32735|21966|540403
32736|21963|536857
32737|21964|536857
32738|21965|536857
32739|21966|536857
32740|21967|537960
32741|21967|539348
32742|21968|540437
32743|17825|548297
32744|17428|525914
33137|16467|488170
33138|16467|463390
33139|17749|426927
33140|17749|427444
33141|17750|425916
33142|17024|490857
33623|21409|481503
33624|21409|461371
33625|21410|462953
33626|21410|456617
33627|21411|458268
33628|21411|455597
33629|21412|485945
33630|21443|485945
33631|21412|459707
33632|21443|459707
33633|21444|457846
33634|22073|510299
33635|22074|507387
33636|22075|509019
33637|22076|509019
33638|22075|510654
33639|22076|508281
33640|22077|544188
32325|21694|489393
